t,x,v_x,y,y_v
19.99948560851226,-85.42636732956728,-4.110189711607389,9.950732151328296,-4.626536543939202
20.00948560851226,-85.46745628431184,-4.107600000691263,9.904466837281579,-4.626526265412418
20.019485608512262,-85.50851930478275,-4.105002850250417,9.858201626019847,-4.626515986942042
20.029485608512264,-85.54955631638512,-4.102398220277053,9.811936517542536,-4.6265057085280725
20.039485608512265,-85.5905672441217,-4.099786070310697,9.765671511849083,-4.626495430170509
20.049485608512267,-85.63155201258834,-4.097166359431371,9.719406608938923,-4.6264851518693515
20.05948560851227,-85.67251054596939,-4.094539046252631,9.673141808811494,-4.626474873624599
20.06948560851227,-85.71344276803293,-4.091904088914462,9.626877111466229,-4.626464595436251
20.07948560851227,-85.75434860212609,-4.089261445076036,9.580612516902566,-4.626454317304307
20.089485608512273,-85.79522797117009,-4.086611071908327,9.53434802511994,-4.626444039228767
20.099485608512275,-85.83608079765547,-4.083952926086572,9.488083636117787,-4.62643376120963
20.109485608512276,-85.87690700363696,-4.081286963782586,9.441819349895544,-4.626423483246896
20.119485608512278,-85.91770651072846,-4.078613140656915,9.395555166452647,-4.6264132053405636
20.12948560851228,-85.9584792400979,-4.075931411850836,9.349291085788531,-4.626402927490632
20.13948560851228,-85.999225112462,-4.073241731978188,9.303027107902633,-4.626392649697102
20.149485608512283,-86.03994404808091,-4.070544055117036,9.256763232794388,-4.6263823719599735
20.159485608512284,-86.0806359667529,-4.067838334801168,9.21049946046323,-4.626372094279245
20.169485608512286,-86.12130078780876,-4.065124524011407,9.164235790908599,-4.626361816654915
20.179485608512287,-86.16193843010635,-4.062402575166747,9.117972224129929,-4.626351539086985
20.18948560851229,-86.20254881202482,-4.059672440115302,9.071708760126656,-4.626341261575454
20.19948560851229,-86.24313185145893,-4.056934070125067,9.025445398898217,-4.626330984120321
20.209485608512292,-86.28368746581319,-4.054187415874476,8.979182140444047,-4.626320706721585
20.219485608512294,-86.3242155719959,-4.0514324274427675,8.932918984763583,-4.626310429379247
20.229485608512295,-86.3647160864131,-4.048669054300139,8.88665593185626,-4.626300152093306
20.239485608512297,-86.40518892496246,-4.045897245297691,8.840392981721516,-4.62628987486376
20.2494856085123,-86.44563400302701,-4.043116948657152,8.794130134358785,-4.62627959769061
20.2594856085123,-86.48605123546884,-4.040328111960386,8.747867389767501,-4.626269320573856
20.2694856085123,-86.52644053662256,-4.037530682138664,8.701604747947105,-4.626259043513497
20.279485608512303,-86.56680182028884,-4.034724605461702,8.655342208897029,-4.626248766509532
20.289485608512305,-86.60713499972769,-4.03190982752646,8.609079772616711,-4.626238489561961
20.299485608512306,-86.64743998765165,-4.029086293245694,8.562817439105588,-4.6262282126707825
20.309485608512308,-86.68771669621894,-4.026253946836243,8.516555208363094,-4.626217935835997
20.31948560851231,-86.72796503702641,-4.023412731807065,8.470293080388666,-4.626207659057603
20.32948560851231,-86.7681849211024,-4.020562590946998,8.42403105518174,-4.626197382335602
20.339485608512312,-86.80837625889953,-4.017703466312243,8.37776913274175,-4.626187105669992
20.349485608512314,-86.8485389602872,-4.014835299213566,8.331507313068137,-4.626176829060772
20.359485608512315,-86.88867293454419,-4.011958030203201,8.285245596160333,-4.626166552507943
20.369485608512317,-86.92877809035093,-4.0090715990614605,8.238983982017777,-4.626156276011503
20.37948560851232,-86.96885433578174,-4.006175944783028,8.192722470639902,-4.626145999571453
20.38948560851232,-87.0089015782969,-4.003271005562932,8.146461062026146,-4.626135723187792
20.39948560851232,-87.04891972473457,-4.0003567187822,8.100199756175945,-4.626125446860519
20.409485608512323,-87.08890868130263,-3.997433020993164,8.053938553088734,-4.626115170589634
20.419485608512325,-87.12886835357021,-3.994499847904429,8.00767745276395,-4.626104894375136
20.429485608512326,-87.16879864645932,-3.9915571343654745,7.961416455201029,-4.626094618217025
20.439485608512328,-87.20869946423605,-3.988604814350894,7.915155560399407,-4.6260843421153
20.44948560851233,-87.24857071050181,-3.9856428209442534,7.868894768358521,-4.626074066069961
20.45948560851233,-87.28841228818433,-3.9826710863215586,7.8226340790778055,-4.626063790081007
20.469485608512333,-87.32822409952848,-3.979689541734321,7.776373492556698,-4.626053514148438
20.479485608512334,-87.36800604608696,-3.9766981174922083,7.730113008794635,-4.626043238272254
20.489485608512336,-87.40775802871077,-3.973696742945269,7.683852627791051,-4.626032962452453
20.499485608512337,-87.44747994753955,-3.970685346465718,7.6375923495453835,-4.626022686689036
20.50948560851234,-87.48717170199168,-3.9676638554292643,7.591332174057068,-4.626012410982002
20.51948560851234,-87.52683319075427,-3.964632196195976,7.545072101325541,-4.626002135331351
20.529485608512342,-87.56646431177283,-3.96159029409066,7.498812131350238,-4.6259918597370815
20.539485608512344,-87.60606496224088,-3.958538073382747,7.452552264130596,-4.625981584199193
20.549485608512345,-87.64563503858926,-3.9554754572656594,7.406292499666051,-4.625971308717686
20.559485608512347,-87.6851744364753,-3.9524023678356555,7.36003283795604,-4.625961033292559
20.56948560851235,-87.72468305077167,-3.949318726070122,7.313773278999998,-4.625950757923812
20.57948560851235,-87.76416077555518,-3.946224451805308,7.267513822797361,-4.625940482611444
20.58948560851235,-87.80360750409517,-3.943119463713472,7.221254469347566,-4.625930207355455
20.599485608512353,-87.84302312884179,-3.9400036792794344,7.174995218650049,-4.625919932155845
20.609485608512355,-87.88240754141401,-3.9368770147765044,7.128736070704247,-4.625909657012612
20.619485608512356,-87.92176063258736,-3.933739385241768,7.082477025509594,-4.625899381925757
20.629485608512358,-87.96108229228147,-3.9305907044507147,7.0362180830655285,-4.625889106895279
20.63948560851236,-88.00037240954731,-3.92743088489118,6.989959243371486,-4.625878831921177
20.64948560851236,-88.03963087255414,-3.9242598377365807,6.943700506426903,-4.625868557003452
20.659485608512362,-88.07885756857632,-3.9210774728184195,6.897441872231215,-4.625858282142102
20.669485608512364,-88.11805238397967,-3.9178836985980334,6.851183340783859,-4.625848007337127
20.679485608512366,-88.15721520420766,-3.9146784221375626,6.80492491208427,-4.6258377325885265
20.689485608512367,-88.19634591376725,-3.91146154907011,6.758666586131886,-4.6258274578963
20.69948560851237,-88.23544439621446,-3.908232983569063,6.712408362926142,-4.625817183260446
20.70948560851237,-88.27451053413964,-3.9049926283165535,6.666150242466475,-4.625806908680967
20.71948560851237,-88.31354420915234,-3.901740384471019,6.619892224752321,-4.625796634157859
20.729485608512373,-88.35254530186594,-3.8984761516338367,6.573634309783116,-4.625786359691124
20.739485608512375,-88.39151369188194,-3.895199827815,6.527376497558296,-4.6257760852807595
20.749485608512376,-88.43044925777379,-3.8919113093977953,6.481118788077298,-4.625765810926766
20.759485608512378,-88.46935187707051,-3.8886104911024533,6.434861181339558,-4.625755536629144
20.76948560851238,-88.50822142623986,-3.8852972659487284,6.388603677344513,-4.625745262387891
20.77948560851238,-88.54705778067111,-3.8819715252173728,6.342346276091598,-4.625734988203009
20.789485608512383,-88.58586081465751,-3.878633158410462,6.29608897758025,-4.6257247140744955
20.799485608512384,-88.62463040137823,-3.8752820532105305,6.249831781809905,-4.62571444000235
20.809485608512386,-88.66336641288002,-3.871918095438471,6.203574688780001,-4.625704165986574
20.819485608512387,-88.70206872005836,-3.8685411690101534,6.157317698489972,-4.625693892027164
20.82948560851239,-88.74073719263816,-3.8651511558917138,6.111060810939255,-4.625683618124122
20.83948560851239,-88.77937169915404,-3.8617479360534612,6.064804026127287,-4.6256733442774465
20.849485608512392,-88.81797210693017,-3.8583313874223517,6.018547344053504,-4.625663070487137
20.859485608512394,-88.85653828205955,-3.8549013858329726,5.972290764717342,-4.625652796753194
20.869485608512395,-88.89507008938286,-3.851457804976978,5.926034288118237,-4.625642523075615
20.879485608512397,-88.93356739246677,-3.848000516350918,5.879777914255627,-4.625632249454401
20.8894856085124,-88.97203005358173,-3.844529389202392,5.833521643128947,-4.62562197588955
20.8994856085124,-89.01045793367916,-3.8410442904744677,5.787265474737634,-4.625611702381064
20.9094856085124,-89.04885089236818,-3.8375450847482844,5.741009409081124,-4.62560142892894
20.919485608512403,-89.08720878789163,-3.8340316341837797,5.6947534461588525,-4.625591155533179
20.929485608512405,-89.12553147710162,-3.8305037984584542,5.648497585970257,-4.6255808821937805
20.939485608512406,-89.16381881543434,-3.826961434704094,5.602241828514774,-4.625570608910744
20.949485608512408,-89.20207065688432,-3.823404397441371,5.55598617379184,-4.625560335684068
20.95948560851241,-89.24028685397793,-3.819832538512228,5.509730621800891,-4.625550062513753
20.96948560851241,-89.27846725774631,-3.8162457070099554,5.463475172541363,-4.625539789399798
20.979485608512412,-89.31661171769747,-3.8126437492068614,5.417219826012693,-4.625529516342203
20.989485608512414,-89.35472008178772,-3.809026508479436,5.370964582214317,-4.6255192433409675
20.999485608512416,-89.39279219639234,-3.8053938252308943,5.3247094411456715,-4.6255089703960905
